row,image1,image2,win1,win2,tie
2765,88892f2733e7e3c7.jpeg,98988dff9383a30b.jpeg,1,8,1
2766,09e183d37b6f4d4e.jpeg,6279f9e5e16b4945.jpeg,3,6,1
2767,2409097c5693a719.jpeg,71d6948c98999696.jpeg,3,7,0
2768,00c0e63edacd4c51.jpeg,2de9686931c2eac0.jpeg,8,1,1
2769,a6c6c6be343898c5.jpeg,c74683e339b9b830.jpeg,4,6,0
2770,c480e060e2666c6c.jpeg,c8c9d19391c8e8d2.jpeg,7,0,3
2771,6c8b2336905c4271.jpeg,900dadcc8f25092c.jpeg,3,3,4
2772,52534ada9a061000.jpeg,a72f4b591b4b5a52.jpeg,2,8,0
2773,303c071634eec6c6.jpeg,3e36368c91964c44.jpeg,0,10,0
2774,00002020b4b8b026.jpeg,9b9b6e1f7aecf9e8.jpeg,0,10,0
2775,6253092c6f123554.jpeg,6c3e3a79f9f2f878.jpeg,0,10,0
2776,9686c3cda9f871b9.jpeg,f878f87ab9e9b82e.jpeg,10,0,0
2777,48ca644d55d4c6c3.jpeg,edcbb3336b49b326.jpeg,9,1,0
2778,b2dad8f239b9abf3.jpeg,c1e351c0c242a969.jpeg,3,3,4
2779,262465584c4c9e1e.jpeg,60605a783c25068b.jpeg,0,10,0
2780,c2f2b3e62031b5d3.jpeg,c6c64a4e2e161611.jpeg,3,4,3
2781,8445b4b4ad60c080.jpeg,ffdef9f17138d8d0.jpeg,3,4,3
2782,164748c42f2b1bfc.jpeg,3c4e4ecdc9929294.jpeg,0,9,1
2783,2427c9d4b7c6988c.jpeg,88892f2733e7e3c7.jpeg,7,1,2
2784,18003d5ee6f80069.jpeg,c9496989990b2808.jpeg,1,8,1
2785,a5c8ee32534c7881.jpeg,c35361252d8fefef.jpeg,2,2,6
2786,c86263d1b0346627.jpeg,f862365d2c343e32.jpeg,10,0,0
2787,6872f9f9a61e5074.jpeg,79b1f1e3e43e6ccd.jpeg,2,4,4
2788,3030321292b391ad.jpeg,c5e8b0304492ded4.jpeg,0,8,2
2789,848a838282b28e62.jpeg,966367c68ded8f13.jpeg,2,7,1
2790,0ece4a529a123622.jpeg,adcecc011144b939.jpeg,4,3,3
2791,4c0c0b19cd1b92c6.jpeg,7373b3b7b3b3f3b3.jpeg,3,4,3
2792,0e1606068d2c0c80.jpeg,3830a3290c022868.jpeg,10,0,0
2793,c66c460626525327.jpeg,d3d2daf284b07838.jpeg,1,9,0
2794,09e183d37b6f4d4e.jpeg,dece4a6260c14250.jpeg,6,2,2
2795,636571575d155553.jpeg,e0f0fcfefafb7bf8.jpeg,5,4,1
2796,149270991a64a484.jpeg,db1ddb579747cf99.jpeg,5,5,0
2797,087666ea903d7856.jpeg,f0d42074a93138e2.jpeg,0,5,5
2798,c2d8b0a08ccec680.jpeg,ff7b3fdd9f1f3cf0.jpeg,10,0,0
2799,c9c5d0c88c9c99b5.jpeg,df7f3f7f253b346c.jpeg,9,0,1
2800,0e3c183cb3888d3e.jpeg,1e3cd0d83a55cdb2.jpeg,7,3,0
2801,1db5eddeb5f90b4c.jpeg,c4d0c8e524a6b4d8.jpeg,0,10,0
2802,297371c56beb6b4e.jpeg,3fdf1f97cd73349e.jpeg,10,0,0
2803,8901e3995a6c95e3.jpeg,f1f9bb577423306c.jpeg,5,2,3
2804,dedc5accf0dccffb.jpeg,f1f3d9e8fe4fe7ad.jpeg,1,9,0
2805,0c8a10848cdddc7c.jpeg,52534ada9a061000.jpeg,0,9,1
2806,6c2aee637f797beb.jpeg,e0c0e060908d0799.jpeg,8,2,0
2807,6438203030b4b070.jpeg,c353a477b6900a06.jpeg,6,2,2
2808,400a49c934341411.jpeg,8e0b0bfad96f9e31.jpeg,7,3,0
2809,0e466f26d61a1865.jpeg,93a6c84e29baf060.jpeg,10,0,0
2810,b554515d55547c6b.jpeg,ff7b3fdd9f1f3cf0.jpeg,6,3,1
2811,82870f03b3da9b8e.jpeg,8328f8d8ccd0fc8e.jpeg,3,6,1
2812,39bd94b3b393e4e0.jpeg,3d9dddcfcf573257.jpeg,8,1,1
2813,d1f971ea9a7eeccc.jpeg,e4f0c80d8184d6a0.jpeg,9,0,1
2814,6667262cede8ecc1.jpeg,c645c3e2b69fc0f0.jpeg,1,8,1
2815,2f27c715189898a8.jpeg,e8c386b6c6f4b2b1.jpeg,10,0,0
2816,d0c2480141200804.jpeg,f0385c4ccc6cdce4.jpeg,3,5,2
2817,b18119479772428d.jpeg,c381931504c090e4.jpeg,10,0,0
2818,1d5e6f6e744e5adb.jpeg,c9496989990b2808.jpeg,1,9,0
2819,3b36c73371715f7f.jpeg,9d9032732531e8e0.jpeg,0,10,0
2820,30a4f2c0005fcdda.jpeg,340407178b880400.jpeg,3,7,0
2821,1e3cd0d83a55cdb2.jpeg,5e7b230aca4e9fbc.jpeg,1,9,0
2822,584f73527666e8c8.jpeg,7736371b2d6554c3.jpeg,10,0,0
2823,c5e4e4e2e6e6f0c8.jpeg,dee77b95907909c0.jpeg,1,9,0
2824,1f3f2d45e8d96d49.jpeg,280b9b682cddec9c.jpeg,10,0,0
2825,b90fbab2224b4160.jpeg,da3b293036f6796c.jpeg,0,10,0
2826,24c9012c347d9587.jpeg,c6ece9aa852329cd.jpeg,7,3,0
2827,4511303e7a5b5b52.jpeg,6872f9f9a61e5074.jpeg,10,0,0
2828,4ac6cec4c94b4bcc.jpeg,ddd5c1d1914389bc.jpeg,2,4,4
2829,8024cc948ca2a594.jpeg,c85b92908798d0f9.jpeg,10,0,0
2830,c6ece9aa852329cd.jpeg,f6cfc9394cbab2a2.jpeg,2,5,3
2831,ca4766520a3f3ef2.jpeg,d09599199a933b5c.jpeg,8,1,1
2832,1a9e98d984c46563.jpeg,68703676d68e2d6f.jpeg,8,0,2
2833,09e183d37b6f4d4e.jpeg,5919392be9895343.jpeg,5,3,2
2834,c645c3e2b69fc0f0.jpeg,c9ddf4c480010343.jpeg,9,1,0
2835,01561511da5a386f.jpeg,04763f1793071933.jpeg,0,10,0
2836,898e86c6ced89c34.jpeg,f8eee4e9c94c46d6.jpeg,10,0,0
2837,78e2e1f08ccbcfd7.jpeg,80fb7f4f15264784.jpeg,2,6,2
2838,0d2d6b6337971c2b.jpeg,31395bf898aba686.jpeg,10,0,0
2839,20c4809212222aca.jpeg,966367c68ded8f13.jpeg,9,1,0
2840,1f0cb49b5f3d3f3d.png,5de72ba98f62f3a3.jpeg,9,1,0
2841,6dd2da4cca8f0727.jpeg,82870f03b3da9b8e.jpeg,10,0,0
2842,2427c9d4b7c6988c.jpeg,79e5e05afb535b73.jpeg,0,10,0
2843,0ff217444e2c7a8a.jpeg,cdc97979373773f3.jpeg,0,10,0
2844,656769a99cb3a5ac.jpeg,8fc200d9dd1c6c32.jpeg,0,10,0
2845,767513bb63b546c7.jpeg,decdcd42169f9aaf.jpeg,1,4,5
2846,3f7d26f4c8c0c6c2.jpeg,beb85a4652f0747c.jpeg,0,6,4
2847,1d0b20c05212496e.jpeg,e3f9f0e9a3a2b927.jpeg,2,7,1
2848,030f0a1ae4b32363.jpeg,c3f8fbfbef977749.jpeg,6,2,2
2849,2f27c715189898a8.jpeg,caea2a9bca78748f.jpeg,0,10,0
2850,30a4f2c0005fcdda.jpeg,f3e7e7e5e7c5e1ee.jpeg,10,0,0
2851,74706b4b040b43a9.jpeg,d69009b1c1c4d8c0.jpeg,9,1,0
2852,30f65d09b132aae3.jpeg,94d6b64a8c940b20.jpeg,0,10,0
2853,20a686aca4cd9d96.jpeg,79e9cc9c86849c92.jpeg,2,1,7
2854,66f4bdce49a04212.jpeg,e1c4dc5868581018.jpeg,0,8,2
2855,86060e1313525b10.jpeg,e8c386b6c6f4b2b1.jpeg,3,5,2
2856,0682f2b6df97bb19.jpeg,e0324a66665c2a2c.jpeg,7,0,3
2857,3d3cae62248c90f3.jpeg,848a838282b28e62.jpeg,0,9,1
2858,1f9f574b6d63240d.jpeg,beb85a4652f0747c.jpeg,3,5,2
2859,30f65d09b132aae3.jpeg,c26a33a2aace746c.jpeg,0,10,0
2860,0787e6ac8c99699e.jpeg,19970f5be715dd9d.jpeg,10,0,0
2861,54dc6ea4b7939bbb.jpeg,9f8f95b136672383.jpeg,0,9,1
2862,494c4c4c86925b0c.jpeg,4d2a76444cd8d565.jpeg,8,0,2
2863,16022086819c8283.jpeg,d9d3d3768e8edb71.jpeg,1,9,0
2864,40635356dcd1b2e6.jpeg,dbcfd51531b4a663.jpeg,3,7,0
2865,ca4766520a3f3ef2.jpeg,dc88c1e0c0587c70.jpeg,0,10,0
2866,d4d8f38292d6cd44.jpeg,e36567e571b38a80.jpeg,1,9,0
2867,34727a6c666a8dd4.jpeg,679ea1ec6c791d05.jpeg,6,4,0
2868,c7722c9e984ce86c.jpeg,d373cfff7f6f6f2d.jpeg,6,2,2
2869,426e6224471d986c.jpeg,fef2f2e6cb99ac9b.jpeg,9,1,0
2870,831b9bfb3171fcd9.jpeg,edcbb3336b49b326.jpeg,10,0,0
2871,38b8b0e0e50384e3.jpeg,6423337373c10f0e.jpeg,9,1,0
2872,10c0f89d6bffdc9c.jpeg,ed62eac58f8f3d3e.jpeg,0,10,0
2873,110323f2f6de0b32.jpeg,74706b4b040b43a9.jpeg,8,2,0
2874,09e183d37b6f4d4e.jpeg,6178783164f2f219.jpeg,3,7,0
2875,00b0e4c0d4c8e8b4.jpeg,f6f2f96c74381bb1.jpeg,7,1,2
2876,1a3b5c5cd83803f6.jpeg,b7b48dbc386300d8.jpeg,0,10,0
2877,65b5cb8a0a4a465a.jpeg,97a1a9c382e43f3e.jpeg,10,0,0
2878,090c4c898b8f83c0.jpeg,3d3d1f6b2f3c6c2c.jpeg,5,3,2
2879,b29a3e36569163ca.jpeg,e7c7f3f3da30b2c3.jpeg,0,10,0
2880,4192266554cfa5e5.jpeg,6b791d2b6a72626a.jpeg,0,9,1
2881,cdcce1635959beb2.jpeg,f8eee4e9c94c46d6.jpeg,10,0,0
2882,c141c0e020256562.jpeg,f0e0ecd979b0954d.jpeg,1,4,5
2883,8080bc9f97939c1c.jpeg,f1f9bb577423306c.jpeg,8,1,1
2884,977e5e64696b6969.jpeg,eee8e1e0eacffdb4.jpeg,8,0,2
2885,2a2ac3ce90a4c726.jpeg,90706aece58909c8.jpeg,0,10,0
2886,136ba3838680d0c0.jpeg,909a232c8d1a18e2.jpeg,9,1,0
2887,1d99b0b8f8b879b8.jpeg,900dadcc8f25092c.jpeg,9,1,0
2888,9539796523a32722.jpeg,e6e6fe7c3d302020.jpeg,4,5,1
2889,e0d0797e5e16a6ae.jpeg,f1e0e0f9fb6c6d5c.jpeg,10,0,0
2890,4ca2f2f1f97918c4.jpeg,b7c5d96869cbdadb.jpeg,10,0,0
2891,482c9f8f972a2606.jpeg,b3b286c6b4b05c6d.jpeg,0,4,6
2892,797ed0c0e2d746d8.jpeg,cfec2dc9c8d05968.jpeg,1,9,0
2893,07e7e5c85cd73e33.jpeg,e7c6ecbc3898c1b8.jpeg,0,10,0
2894,6423337373c10f0e.jpeg,cb5ad4c7f3e6d658.jpeg,10,0,0
2895,64cbf336b71b3818.jpeg,d3d2daf284b07838.jpeg,2,6,2
2896,48b19393b3725333.jpeg,d44848626458f874.jpeg,0,10,0
2897,136ba3838680d0c0.jpeg,32327350920144d4.jpeg,3,7,0
2898,4ece535a3a76c498.jpeg,c0e060ecb870677e.jpeg,9,0,1
2899,297371c56beb6b4e.jpeg,4bc09b1d64311107.jpeg,8,2,0
2900,0e0e0e5627abdb81.jpeg,707474e5cd4acdc9.jpeg,4,1,5
2901,9943534242484a4a.png,c381931504c090e4.jpeg,10,0,0
2902,64e3a5f10d000809.jpeg,82e168e961da0f0c.jpeg,4,4,2
2903,7969c94b656e3670.jpeg,e3675e9a9b934cb0.jpeg,10,0,0
2904,1a3b5c5cd83803f6.jpeg,79b1f1e3e43e6ccd.jpeg,0,7,3
2905,da97a5cd6c4cdedc.jpeg,f2f6298ec6d62627.jpeg,0,10,0
2906,6a64e6e4f472b435.jpeg,cda7b6383831303a.jpeg,8,0,2
2907,c6846171933020fc.jpeg,da1a393b3be7e0ec.jpeg,5,4,1
2908,d4ec1583b8b07159.jpeg,e2c6861206b898e2.jpeg,0,9,1
2909,6eb8f66266a2effc.jpeg,decdcd42169f9aaf.jpeg,7,3,0
2910,1c74d180e6f0983c.jpeg,d0c2480141200804.jpeg,10,0,0
2911,089bcccccccdcc0d.jpeg,c4c9d0c1f84ee667.jpeg,5,4,1
2912,0719252465c9f4ee.jpeg,41e737465b73b3f3.jpeg,6,1,3
2913,68405eacb44272c2.jpeg,da3b293036f6796c.jpeg,5,5,0
2914,b97c3c3a6e2e32d2.jpeg,e98b2a3b0d1fb999.jpeg,2,4,4
2915,694c760ea727868a.jpeg,f1c4e1735724b0cc.jpeg,10,0,0
2916,9d8519a3a38494c9.jpeg,e4c5c9c9c8a9455c.jpeg,10,0,0
2917,1d3b3975672563a3.jpeg,2427c9d4b7c6988c.jpeg,10,0,0
2918,c6cec8e474362723.png,f7e960e557e77f74.jpeg,9,1,0
2919,c480e060e2666c6c.jpeg,c645c3e2b69fc0f0.jpeg,0,9,1
2920,6677f3cd3e7ef6fe.jpeg,999a929230d0d0b4.jpeg,3,3,4
2921,20a686aca4cd9d96.jpeg,9f06662733333333.jpeg,0,10,0
2922,81c43131850a6619.jpeg,8d8d2d134cd6d1c3.jpeg,2,5,3
2923,d09599199a933b5c.jpeg,f0e8cc8cb1e9fcdb.jpeg,2,7,1
2924,1af0c9aa12963768.jpeg,c8c9d19391c8e8d2.jpeg,10,0,0
2925,18d0c14ccdf39881.jpeg,f1e0e0f9fb6c6d5c.jpeg,6,0,4
2926,7262e2e1f0f9acb2.jpeg,7327274717bc7258.jpeg,0,9,1
2927,30b0a3797d3b3b7a.jpeg,cce863e360d89062.jpeg,1,9,0
2928,1f9f574b6d63240d.jpeg,fcf89f0d3c58aaab.jpeg,2,7,1
2929,3db1a0941a26234b.jpeg,c88c8ce8c06c6812.jpeg,2,3,5
2930,00080424a6a32322.jpeg,a9af0b994163179a.jpeg,5,4,1
2931,79f9e9e1e4741c60.jpeg,d9d3d3768e8edb71.jpeg,6,3,1
2932,dad498595ab4f414.jpeg,f8b0bcd85bccc7b2.jpeg,3,3,4
2933,a7a3ffcb7eb6c6e8.jpeg,c20d11dad656aa33.jpeg,10,0,0
2934,3e3e3cfc39397915.jpeg,62fa3434f170e8da.jpeg,1,9,0
2935,34611b8bc3abc9e5.jpeg,3cac089e654b66b3.jpeg,8,2,0
2936,b5e7d2f5e6968d11.png,eee0e1b3929b9adc.jpeg,0,10,0
2937,5797cfcfd633bcb6.jpeg,a7e7e6f5c0c3d1b4.jpeg,0,10,0
2938,b2dadb133397060b.jpeg,f4aca993c6ceba1a.jpeg,10,0,0
2939,110323f2f6de0b32.jpeg,d0e8e8f8b86a484c.jpeg,10,0,0
2940,d8494832ccc4d0f8.jpeg,f1f3d9e8fe4fe7ad.jpeg,6,4,0
2941,666eace66e29381d.jpeg,8a2aca552d8b552d.jpeg,1,3,6
2942,5b59266e6a621337.jpeg,8d0f0c6c64696961.png,0,10,0
2943,164748c42f2b1bfc.jpeg,534b4b531313637a.jpeg,0,10,0
2944,c9496989990b2808.jpeg,fc7c68cc6d130e0c.jpeg,0,10,0
2945,36359ae2251d8e1d.jpeg,b070744b9998e8e1.jpeg,1,6,3
2946,662e0c63a377fe7e.jpeg,c3f8fbfbef977749.jpeg,6,2,2
2947,acf0a084f3c8c8c2.jpeg,fefefddce3933ab1.jpeg,9,1,0
2948,342015476e7f7e7f.jpeg,3a96b6b2d3bc2ef0.jpeg,0,10,0
2949,2d29aaf4f8f2d058.jpeg,3030321292b391ad.jpeg,6,2,2
2950,4666e2ca657674bc.jpeg,b199bd95998d9d9d.png,0,10,0
2951,0e1e7f7c060a45c6.jpeg,39bd94b3b393e4e0.jpeg,0,10,0
2952,d89998b2d8903333.jpeg,f0e0c8d1a684100c.jpeg,0,9,1
2953,3830a3290c022868.jpeg,97466b696970f058.jpeg,1,9,0
2954,149270991a64a484.jpeg,2427c9d4b7c6988c.jpeg,8,1,1
2955,c7e7e76602cbf924.jpeg,f67e3e9a9afefcd8.jpeg,10,0,0
2956,a549596461ebd4fc.jpeg,c5e4e4e2e6e6f0c8.jpeg,3,5,2
2957,68e0f0c8c8020105.jpeg,c04141c0c5013174.jpeg,10,0,0
2958,e3e0f8d4cdce4640.jpeg,e98b2a3b0d1fb999.jpeg,9,1,0
2959,0ff217444e2c7a8a.jpeg,f1b3f87cc0989d93.jpeg,3,0,7
2960,4953c76c65650f1b.png,e7e6e7df3c706266.jpeg,0,9,1
2961,996d9631715c8cb8.jpeg,c809098585c96dec.jpeg,6,0,4
2962,39b99cea6070785c.jpeg,6d785ee7e2f8f8f2.jpeg,0,10,0
2963,222d4ac69d22ecd8.jpeg,404606242e3a2612.jpeg,7,0,3
2964,dedc5accf0dccffb.jpeg,ecce967b707e77ee.jpeg,1,5,4
2965,01561511da5a386f.jpeg,f1c4e1735724b0cc.jpeg,2,3,5
2966,2f4fdbf366e6cb0b.jpeg,c809098585c96dec.jpeg,9,1,0
2967,02003726ce4f0002.jpeg,e061d8902c299300.jpeg,10,0,0
2968,a3e2d092906565e3.jpeg,c3f8fbfbef977749.jpeg,2,2,6
2969,36359ae2251d8e1d.jpeg,9ea0818dc88838aa.jpeg,2,1,7
2970,5833339b26761ada.jpeg,62fa3434f170e8da.jpeg,6,4,0
2971,c9496989990b2808.jpeg,e7e6e7df3c706266.jpeg,1,9,0
2972,5de72ba98f62f3a3.jpeg,9f8f95b136672383.jpeg,1,8,1
2973,1c1b91b4326d71b9.jpeg,c9ddf4c480010343.jpeg,10,0,0
2974,5e7b230aca4e9fbc.jpeg,854c921b0b565c33.jpeg,10,0,0
2975,898e86c6ced89c34.jpeg,afadca4a96bc7a7e.jpeg,10,0,0
2976,0e466f26d61a1865.jpeg,3e3e3cfc39397915.jpeg,9,1,0
2977,e028385533361f66.jpeg,f0385c4ccc6cdce4.jpeg,9,0,1
2978,52534ada9a061000.jpeg,fbfb7a7e9a5a1c21.jpeg,10,0,0
2979,03038b8bbc71c3bb.jpeg,db1ddb579747cf99.jpeg,9,1,0
2980,0336724f27efcec7.jpeg,c9c5d0c88c9c99b5.jpeg,9,1,0
2981,333223191935c858.jpeg,3ff7d797073363b7.jpeg,0,3,7
2982,00002020b4b8b026.jpeg,d44848626458f874.jpeg,1,9,0
2983,b97c3c3a6e2e32d2.jpeg,da1a393b3be7e0ec.jpeg,3,5,2
2984,018dccce3cdcf6b2.jpeg,fa6c75ed6cd1d253.jpeg,10,0,0
2985,b3724a1b1b1b1e2e.png,f67e3e9a9afefcd8.jpeg,2,8,0
2986,9686c3cda9f871b9.jpeg,fbff65679bdef6fe.jpeg,10,0,0
2987,2dad94e4c4d95548.png,c4fa7ceef266660f.jpeg,2,6,2
2988,05c4c4f44a4cfeb6.jpeg,13137376366e3713.jpeg,3,6,1
2989,6c8b2336905c4271.jpeg,6ef4b32b69e8d853.jpeg,4,3,3
2990,7cf0d3eb3ed6f4ec.jpeg,edcbb3336b49b326.jpeg,3,3,4
2991,5d57170bac345ed5.jpeg,977e5e64696b6969.jpeg,1,9,0
2992,656769a99cb3a5ac.jpeg,9c969cd7b3f68d80.jpeg,9,0,1
2993,262e2c1ed22c1a5a.jpeg,7a7b2e7ef08188e4.jpeg,2,8,0
2994,0420b130c7b4664f.jpeg,5797cfcfd633bcb6.jpeg,4,2,4
2995,0ea9c84146b696dc.jpeg,9d9032732531e8e0.jpeg,9,1,0
2996,1737171d35883a32.jpeg,d464fcf27cee7212.jpeg,1,2,7
2997,5833339b26761ada.jpeg,b2b3b3a3acececec.jpeg,8,2,0
2998,81838c0c99190ec7.jpeg,8b886c4c32789293.jpeg,4,3,3
2999,00c0a19794626001.jpeg,061a512528898981.jpeg,0,10,0
3000,c35361252d8fefef.jpeg,d8d8f8b8405273f3.jpeg,2,3,5
3001,b4b477367563a6b6.jpeg,c85b92908798d0f9.jpeg,0,2,8
3002,0420b130c7b4664f.jpeg,a422c60675a5c491.jpeg,2,4,4
3003,6120874b05216e9c.jpeg,b38293a7a7c01153.jpeg,2,7,1
3004,1f1f9e7dbffee2a0.jpeg,a422c60675a5c491.jpeg,8,0,2
3005,482c9f8f972a2606.jpeg,a4c4c28ce1e26060.jpeg,2,3,5
3006,120919c84e987018.jpeg,66d3191382a2a020.jpeg,10,0,0
3007,3e3a3ab73eb8bc5d.jpeg,fa6c75ed6cd1d253.jpeg,10,0,0
3008,06463178f2f1e4a4.jpeg,4757d6c4e4d09b93.jpeg,3,4,3
3009,a7e7e6f5c0c3d1b4.jpeg,c6e4624639ad6e74.jpeg,5,4,1
3010,34611b8bc3abc9e5.jpeg,71d6948c98999696.jpeg,7,3,0
3011,938fcec35141d194.jpeg,d61416a2386af078.jpeg,8,2,0
3012,dc5a5e8f7c63c2d6.jpeg,e4c6607931697676.jpeg,10,0,0
3013,30b0a3797d3b3b7a.jpeg,a3a7e26a9833d3e3.jpeg,10,0,0
3014,5e7b230aca4e9fbc.jpeg,d95a6cbcdc387c68.jpeg,10,0,0
3015,18191b7060044770.jpeg,f48c81d0b0e1c7c3.jpeg,10,0,0
3016,4f0e708ef4e28ef0.jpeg,ffdef9f17138d8d0.jpeg,5,3,2
3017,68703676d68e2d6f.jpeg,98d9c71ff2649871.jpeg,3,5,2
3018,76ccc8c89cb6f633.jpeg,e5c988cbdad8d0b3.jpeg,10,0,0
3019,0000c8f201050043.jpeg,c4c6c6d6863511a6.jpeg,9,1,0
3020,595b53dbc2e4ad67.jpeg,f4e6e4caca012aeb.jpeg,4,2,4
3021,4063436371a5a74b.jpeg,534b4b531313637a.jpeg,1,9,0
3022,955d9ecc433b9f6f.jpeg,c0f4f8fc7c6dcf9a.jpeg,0,10,0
3023,0d2d6b6337971c2b.jpeg,afadca4a96bc7a7e.jpeg,4,6,0
3024,9a8cac682c78f86c.jpeg,b7b48dbc386300d8.jpeg,0,10,0
3025,c1e351c0c242a969.jpeg,d8dadc7c3e9c81ab.jpeg,2,4,4
3026,392d24cc4cec84a5.jpeg,c0c1c3a7965396a6.jpeg,10,0,0
3027,313b4fe8e06b9c60.jpeg,be3c3c3db9654547.jpeg,0,6,4
3028,47ddbc7cda1b8549.png,c5e4e4e2e6e6f0c8.jpeg,10,0,0
3029,2de9686931c2eac0.jpeg,6253092c6f123554.jpeg,0,2,8
3030,2dc9ccf4545595bd.jpeg,fb9d7b8228694e4a.jpeg,9,1,0
3031,666eace66e29381d.jpeg,6872f9f9a61e5074.jpeg,4,1,5
3032,61c7cb43c6ac1aba.jpeg,f2f6298ec6d62627.jpeg,0,10,0
3033,ed76f2b186663438.jpeg,edcbb3336b49b326.jpeg,10,0,0
3034,482c9f8f972a2606.jpeg,d0e8e8f8b86a484c.jpeg,0,9,1
3035,797ed0c0e2d746d8.jpeg,f6cfc9394cbab2a2.jpeg,3,2,5
3036,711747e969e8c201.jpeg,e06167fc3c9cecec.jpeg,10,0,0
3037,726243928383b2d2.jpeg,b070744b9998e8e1.jpeg,10,0,0
3038,3030321292b391ad.jpeg,3f7d26f4c8c0c6c2.jpeg,1,2,7
3039,2427c9d4b7c6988c.jpeg,94545696f1e81c98.jpeg,0,10,0
3040,321b21233f9fecf9.jpeg,b8ecccc8d0e79705.jpeg,10,0,0
3041,018dccce3cdcf6b2.jpeg,f0f2debfeeb47ee4.jpeg,10,0,0
3042,88dcccf9eb4ecc83.jpeg,b8ecccc8d0e79705.jpeg,10,0,0
3043,584849692b2d2d2f.jpeg,c3648683c3f5f5fa.jpeg,10,0,0
3044,ba5c6e635c183428.jpeg,d89998b2d8903333.jpeg,10,0,0
3045,dc88c1e0c0587c70.jpeg,f878f87ab9e9b82e.jpeg,10,0,0
3046,13a0abbb9eb9f6cc.jpeg,84e5390919731b3c.jpeg,9,1,0
3047,404606242e3a2612.jpeg,e3e3f2b1a2e24106.jpeg,3,3,4
3048,4dc919332bd1c3d8.jpeg,ad1f79c16799271a.jpeg,1,7,2
3049,23a3a4602a939b81.jpeg,b38293a7a7c01153.jpeg,1,8,1
3050,070f0c0d5d142f00.jpeg,6c688c4d60d14b29.jpeg,0,10,0
3051,28130d276def6e7d.jpeg,a0e4671e2f6e39f9.jpeg,4,4,2
3052,0682f2b6df97bb19.jpeg,ea74b7795931b9e5.png,4,4,2
3053,23a3a4602a939b81.jpeg,f1f3d9e8fe4fe7ad.jpeg,7,2,1
3054,3230202633db714e.jpeg,dece4a6260c14250.jpeg,4,1,5
3055,989c9a737bd7dbb3.jpeg,e7c7f3f3da30b2c3.jpeg,8,2,0
3056,e0d0797e5e16a6ae.jpeg,e246c6e1912f1f8d.jpeg,3,6,1
3057,00800884f11a1909.jpeg,0e0e0e5627abdb81.jpeg,0,8,2
3058,8e0e8ededf198d09.jpeg,a7a3ffcb7eb6c6e8.jpeg,0,10,0
3059,534b4b531313637a.jpeg,565ee81a95b5e424.jpeg,7,3,0
3060,7527a2a63c30da8e.jpeg,80c4c1c76ccc18d9.jpeg,8,2,0
3061,1f9f574b6d63240d.jpeg,66d3191382a2a020.jpeg,4,1,5
3062,0f079797982c61a9.jpeg,d9bcdab19dc3717b.jpeg,9,1,0
3063,26961a0b031261a7.jpeg,cc8c4c14385cc949.png,8,1,1
3064,1e5988858aa6b694.jpeg,f0385c4ccc6cdce4.jpeg,10,0,0
3065,9e9d567672f47551.jpeg,af2baa72b2b85ada.jpeg,1,9,0
3066,68b1bdac2c56929c.jpeg,c2080a4ae3221819.jpeg,5,5,0
3067,2622f0d0dac89e9e.jpeg,b7c5d96869cbdadb.jpeg,9,0,1
3068,0d6969e6e6f1d256.jpeg,848a838282b28e62.jpeg,10,0,0
3069,a3e2d092906565e3.jpeg,c8d952d6c353d398.jpeg,0,5,5
3070,0e16b469c127ced8.jpeg,f0d42074a93138e2.jpeg,9,1,0
3071,d69009b1c1c4d8c0.jpeg,fefefddce3933ab1.jpeg,9,1,0
3072,b292523253992925.jpeg,c99938305552565e.jpeg,0,9,1
3073,c8e092111969a9e9.jpeg,f0f4c56c1c98519b.jpeg,10,0,0
3074,e448dc96c8373732.jpeg,f67e3e9a9afefcd8.jpeg,9,1,0
3075,090c4c898b8f83c0.jpeg,e07e929848c14367.jpeg,4,5,1
3076,383f6565ef66ce1a.jpeg,ae8c2d332145977f.jpeg,10,0,0
3077,486c2a898c8a8b8a.jpeg,86060e1313525b10.jpeg,7,1,2
3078,74706b4b040b43a9.jpeg,cc7c789291a2b252.jpeg,10,0,0
3079,87c2e8e481d0f2a7.jpeg,e63c9884180c1d0d.jpeg,5,5,0
3080,79e5e05afb535b73.jpeg,b3939b9b83828590.jpeg,2,2,6
3081,54dc6ea4b7939bbb.jpeg,bfbf2330644cccae.jpeg,1,6,3
3082,504826666b64f4f1.jpeg,8024cc948ca2a594.jpeg,1,9,0
3083,beaeb3998fcff1fc.jpeg,cce863e360d89062.jpeg,4,6,0
3084,26062333369699d8.jpeg,79e9cc9c86849c92.jpeg,9,0,1
3085,9e9e9fb2f2a72112.jpeg,dedfdf3fceae6c6e.jpeg,9,1,0
3086,94545696f1e81c98.jpeg,9c96a268cc803676.png,10,0,0
3087,3f838323b99f3f9c.png,87c2e8e481d0f2a7.jpeg,9,1,0
3088,47ddbc7cda1b8549.png,989c9a737bd7dbb3.jpeg,9,1,0
3089,9999d149f95b31b9.jpeg,dbdbfbdbdedecedc.jpeg,9,0,1
3090,0000ccc848368900.jpeg,3cb573b23e6edf62.jpeg,6,3,1
3091,6c9891318da6a92c.jpeg,d9d9f3f2ccf1909d.jpeg,5,5,0
3092,1c74d180e6f0983c.jpeg,f1e0e0f9fb6c6d5c.jpeg,10,0,0
